,time,token,market_caps,prices,total_volumes
7982,10/18/2018,credits,24230231.61,0.167826972,2007938.925
7983,10/19/2018,credits,23681639.04,0.164181723,1174938.576
7984,10/20/2018,credits,22265418.55,0.154289618,1295320.43
7985,10/21/2018,credits,26443057.84,0.183267724,777512.1673
7986,10/22/2018,credits,21992311.56,0.15324667,669834.1254
7987,10/23/2018,credits,23845536.91,0.165242451,1427563.921
7988,10/24/2018,credits,22075717.03,0.152978128,1826978.364
7989,10/25/2018,credits,23225262.65,0.160944135,1671033.723
7990,10/26/2018,credits,21365495.1,0.148039659,903219.7162
7991,10/27/2018,credits,20799550.9,0.144132658,1309477.584
7992,10/28/2018,credits,21397334.3,0.149400882,551667.722
7993,10/29/2018,credits,21613005.03,0.149674636,720439.1261
7994,10/30/2018,credits,21112688.35,0.141522161,1525621.897
7995,10/31/2018,credits,21167238.52,0.141873814,1161836.17
7996,11/1/2018,credits,20805437.43,0.139455237,893834.9409
7997,11/2/2018,credits,21698355.05,0.145191367,1204633.703
7998,11/3/2018,credits,25832316.75,0.174104861,1556212.541
7999,11/4/2018,credits,22333446.09,0.150062329,655179.0445
8000,11/5/2018,credits,23906426.34,0.160255223,986330.739
8001,11/6/2018,credits,24575069.15,0.16473201,1082531.356
8002,11/7/2018,credits,25227423.12,0.17001531,983508.2234
8003,11/8/2018,credits,25772685.56,0.167711064,1270026.411
8004,11/9/2018,credits,25959675.84,0.170040528,1163051.42
8005,11/10/2018,credits,25433186.62,0.167660622,1236065.798
8006,11/11/2018,credits,24678019.05,0.161777836,976004.993
8007,11/12/2018,credits,25824500.59,0.167879515,1162524.315
8008,11/13/2018,credits,26876744.39,0.17679226,1003407.327
8009,11/14/2018,credits,28071771.83,0.184117734,1885382.233
8010,11/15/2018,credits,23897524.51,0.157988658,1920699.897
8011,11/16/2018,credits,22960283.79,0.150624812,1327489.201
8012,11/17/2018,credits,22444480.92,0.146474744,1483137.602
8013,11/18/2018,credits,22081848.16,0.14487239,896043.6498
8014,11/19/2018,credits,22474151.76,0.14724415,1044676.265
8015,11/20/2018,credits,18941204.94,0.123699977,1403019.058
8016,11/21/2018,credits,16195987.09,0.107851373,679747.9564
8017,11/22/2018,credits,16793863.09,0.110073668,548205.7754
8018,11/23/2018,credits,15725473.14,0.100657489,504363.3013
8019,11/24/2018,credits,15441490.65,0.101299431,680530.8246
8020,11/25/2018,credits,13601894.21,0.089231291,523644.1217
8021,11/26/2018,credits,14179750.3,0.093022149,527556.6067
8022,11/27/2018,credits,13028287.26,0.085348698,940926.1347
8023,11/28/2018,credits,13291780.48,0.087850366,1291442.4
8024,11/29/2018,credits,15009430.83,0.099037177,1249893.817
8025,11/30/2018,credits,15184537.58,0.099663167,607268.0562
8026,12/1/2018,credits,15084251.46,0.09888265,922020.7536
8027,12/2/2018,credits,15401751.93,0.1002098,1143067.026
8028,12/3/2018,credits,15744109.06,0.103330215,1583674.942
8029,12/4/2018,credits,15756625.74,0.103145851,2067377.387
8030,12/5/2018,credits,15679541.2,0.102026005,1216500.471
8031,12/6/2018,credits,16357796.39,0.106681524,1538931.575
8032,12/7/2018,credits,14109169.77,0.092493203,1418597.62
8033,12/8/2018,credits,14986904.96,0.097512621,1292297.099
8034,12/9/2018,credits,14569788.16,0.095505033,1136371.337
8035,12/10/2018,credits,15024977.84,0.098533329,1501718.271
8036,12/11/2018,credits,13764274.08,0.090402233,1061725.681
8037,12/12/2018,credits,12759533.15,0.083874699,977318.9525
8038,12/13/2018,credits,13093097.1,0.086262061,788247.9835
8039,12/14/2018,credits,14988197.96,0.098370072,1036000.112
8040,12/15/2018,credits,16146677.47,0.106672134,1373556.141
8041,12/16/2018,credits,15136382.13,0.099424416,1216321.948
8042,12/17/2018,credits,14987462.34,0.097131925,917220.6979
8043,12/18/2018,credits,14618160.03,0.095878631,893982.0746
8044,12/19/2018,credits,15467510.76,0.101470129,1246653.571
8045,12/20/2018,credits,15186984.03,0.099517834,1410429.168
8046,12/21/2018,credits,16815892.43,0.11062605,1121350.226
8047,12/22/2018,credits,14095783.71,0.091910377,1043174.504
8048,12/23/2018,credits,15575182.43,0.102302503,1021972.974
8049,12/24/2018,credits,16534073.81,0.108222422,1591538.96
8050,12/25/2018,credits,15701885.28,0.103055069,2203148.083
8051,12/26/2018,credits,15328047.69,0.100843664,1304487.816
8052,12/27/2018,credits,14713438.8,0.096507518,1006757.823
8053,12/28/2018,credits,12986885.41,0.085458989,1243334.365
8054,12/29/2018,credits,16175047.6,0.106111719,823281.3384
8055,12/30/2018,credits,14380846.33,0.093948263,735757.2087
8056,12/31/2018,credits,14442282.57,0.094793835,898853.6396
8057,1/1/2019,credits,14605286.47,0.095813756,1113918.464
8058,1/2/2019,credits,15420765.44,0.101285207,1247679.643
8059,1/3/2019,credits,14138061.64,0.092748662,582474.1862
8060,1/4/2019,credits,13331488.43,0.087466437,912452.2382
8061,1/5/2019,credits,14489686.41,0.094987584,1688299.799
8062,1/6/2019,credits,13843638.23,0.090884933,2566905.513
8063,1/7/2019,credits,14361423.06,0.09422399,2744793.834
8064,1/8/2019,credits,14162424.77,0.092976388,3073658.152
8065,1/9/2019,credits,13376665.12,0.085382048,706876.3394
8066,1/10/2019,credits,13421449.39,0.088028866,1010504.264
8067,1/11/2019,credits,12295483.09,0.079996152,1205042.085
8068,1/12/2019,credits,12000051.22,0.078329291,1299128.429
8069,1/13/2019,credits,12221993.12,0.07976462,1027531.053
8070,1/14/2019,credits,12907826.04,0.084254712,960926.5169
8071,1/15/2019,credits,12769466.7,0.083427575,921097.4709
8072,1/16/2019,credits,11566720.29,0.075473631,1122128.884
8073,1/17/2019,credits,12135671.84,0.079210282,1615037.609
8074,1/18/2019,credits,11252581.93,0.07345025,1167620.446
8075,1/19/2019,credits,11340579.09,0.07394526,1221042.411
8076,1/20/2019,credits,11095678.81,0.072426078,4845978.718
8077,1/21/2019,credits,11042169.96,0.072076804,6219245.258
8078,1/22/2019,credits,10898347.03,0.071126627,876299.506
8079,1/23/2019,credits,9970283.856,0.065067703,768889.8383
8080,1/24/2019,credits,9463300.762,0.061770873,777025.0097
8081,1/25/2019,credits,9904756.693,0.064652438,745883.2477
8082,1/26/2019,credits,8932829.8,0.058657007,877284.5526
8083,1/27/2019,credits,9336941.904,0.060946076,1089854.932
8084,1/28/2019,credits,9993610.491,0.065852712,998940.9732
8085,1/29/2019,credits,9270384.714,0.06051163,789065.0364
8086,1/30/2019,credits,8695491.721,0.056903528,885755.5137
8087,1/31/2019,credits,9160869.353,0.059796778,686368.9494
8088,2/1/2019,credits,8728845.561,0.05669808,597088.064
8089,2/2/2019,credits,8922335.613,0.05823977,719769.6435
8090,2/3/2019,credits,8797220.751,0.057423093,773715.5387
8091,2/4/2019,credits,8373529.218,0.054682723,718447.1191
8092,2/5/2019,credits,8688999.489,0.056716688,1013843.315
8093,2/6/2019,credits,8524496.276,0.05564776,1097828.096
8094,2/7/2019,credits,8507862.775,0.054351282,1090769.01
8095,2/8/2019,credits,8874258.108,0.057601974,1030607.546
8096,2/9/2019,credits,10281016.06,0.066733107,1364852.762
8097,2/10/2019,credits,10014599.56,0.065036063,1595820.258
8098,2/11/2019,credits,10657663.19,0.069177888,1254679.998
8099,2/12/2019,credits,9054473.742,0.058771737,1015246.656
8100,2/13/2019,credits,9215786.459,0.060904646,1209819.025
8101,2/14/2019,credits,9282746.729,0.060253435,985734.7692
8102,2/15/2019,credits,9110894.428,0.058343846,1085117.883
8103,2/16/2019,credits,9700231.739,0.06326361,1136665.191
8104,2/17/2019,credits,9667041.658,0.062747857,770828.8133
8105,2/18/2019,credits,9448551.398,0.061363092,777758.4423
8106,2/19/2019,credits,9673002.036,0.062814375,938118.1728
8107,2/20/2019,credits,9380357.82,0.060887019,1205334.411
8108,2/21/2019,credits,11232179.53,0.072307279,1165829.226
8109,2/22/2019,credits,10817521,0.069695952,1407810.23
8110,2/23/2019,credits,11042301.37,0.071144184,1154901.015
8111,2/24/2019,credits,11498779.97,0.074248925,990036.1874
8112,2/25/2019,credits,9694501.615,0.061934637,806297.1739
8113,2/26/2019,credits,9796862.15,0.063119973,1322062.853
8114,2/27/2019,credits,9848133.105,0.063450305,1279919.342
8115,2/28/2019,credits,9146496.433,0.0589467,953251.7763
8116,3/1/2019,credits,9116740.666,0.058738034,856284.7732
8117,3/2/2019,credits,9427262.339,0.060846203,1249359.745
8118,3/3/2019,credits,9264921.502,0.059692745,1212138.616
8119,3/4/2019,credits,9403184.055,0.060136928,721933.5297
8120,3/5/2019,credits,9184766.614,0.058733843,1018913.881
8121,3/6/2019,credits,9810017.129,0.062732134,815536.827
8122,3/7/2019,credits,9949145.156,0.063142353,1001229.029
8123,3/8/2019,credits,10870123.41,0.069396043,1979381.077
8124,3/9/2019,credits,10682558.91,0.068133411,2121729.757
8125,3/10/2019,credits,11150436,0.071303712,1433596.418
8126,3/11/2019,credits,11701968.43,0.07663694,1584026.945
8127,3/12/2019,credits,13029904.79,0.083226858,2411035.268
8128,3/13/2019,credits,13977059.3,0.089231158,3001862.606
8129,3/14/2019,credits,16706292.48,0.106732456,3100998.859
8130,3/15/2019,credits,15826081.81,0.101132855,2334813.731
8131,3/16/2019,credits,14924955.71,0.095208609,2045465.084
8132,3/17/2019,credits,16432513.2,0.107623169,2528248.201
8133,3/18/2019,credits,15570332.95,0.099325571,1991810.158
8134,3/19/2019,credits,16160805.55,0.102921347,2171095.862
8135,3/20/2019,credits,15703642.69,0.10006203,1907347.562
8136,3/21/2019,credits,15109353.97,0.096275282,4497396.626
8137,3/22/2019,credits,14902576.65,0.094957718,2568777.794
8138,3/23/2019,credits,17639780.59,0.1122668,2527918.491
8139,3/24/2019,credits,18330164.44,0.1167132,2939160.98
8140,3/25/2019,credits,18028787.07,0.114571476,4445637.345
8141,3/26/2019,credits,16310109.14,0.103702553,3333990.568
8142,3/27/2019,credits,18048605.53,0.11475622,3194256.292
8143,3/28/2019,credits,20037222.66,0.124083149,3862224.137
8144,3/29/2019,credits,17551584.54,0.108243936,3140933.512
8145,3/30/2019,credits,17196308.69,0.106209931,2764618.197
8146,3/31/2019,credits,17215967.92,0.10773715,3353519.069
8147,4/1/2019,credits,18555731.11,0.114431219,2892826.845
8148,4/2/2019,credits,16619338.85,0.102489694,3404299.586
8149,4/3/2019,credits,16880717.16,0.103724906,3472930.686
8150,4/4/2019,credits,14901683.13,0.091897094,2823480.82
8151,4/5/2019,credits,15155646.55,0.093348948,2677205.679
8152,4/6/2019,credits,16326383.87,0.100838063,2758577.561
8153,4/7/2019,credits,15962976.31,0.097583619,2950089.099
8154,4/8/2019,credits,16389185.8,0.101445627,2760918.329
8155,4/9/2019,credits,15817726.53,0.098429217,2672685.2
8156,4/10/2019,credits,14437020.02,0.088708814,2202112.223
8157,4/11/2019,credits,14997596.39,0.09248858,2682462.533
8158,4/12/2019,credits,13114857.85,0.082310489,2626564.608
8159,4/13/2019,credits,14726202.5,0.091168624,2358688.991
8160,4/14/2019,credits,14737527.01,0.090917376,2763221.401
8161,4/15/2019,credits,14222842.77,0.087126853,3034194.019
8162,4/16/2019,credits,12927835.52,0.075769687,1917894.683
8163,4/17/2019,credits,14038857.97,0.086576143,2380789.084
8164,4/18/2019,credits,13176425.18,0.081979061,2370557.628
8165,4/19/2019,credits,13587822.25,0.084313911,2564489.606
8166,4/20/2019,credits,13368608.28,0.081252461,3865277.141
8167,4/21/2019,credits,12704777.37,0.077084046,3212858.692
8168,4/22/2019,credits,11395602.34,0.069518629,2374582.886
8169,4/23/2019,credits,13829776.8,0.085286761,2425563.055
8170,4/24/2019,credits,11427782.76,0.070748095,4242328.338
8171,4/25/2019,credits,10559537.51,0.065119544,3343158.665
8172,4/26/2019,credits,9837870.712,0.058840187,1628309.731
8173,4/27/2019,credits,10335271.58,0.063739963,1668114.506
8174,4/28/2019,credits,10375215.86,0.063990362,1663750.557
8175,4/29/2019,credits,10675332.67,0.066743364,1647618.802
8176,4/30/2019,credits,10161949.94,0.062299634,1706894.728
8177,5/1/2019,credits,10858886.69,0.066979117,1936774.539
8178,5/2/2019,credits,10647435.25,0.065821972,2145149.873
8179,5/3/2019,credits,10942669.06,0.066950241,2317877.103
8180,5/4/2019,credits,10443037.69,0.065997064,2556608.691
8181,5/5/2019,credits,10710026.59,0.066956408,2383897.712
8182,5/6/2019,credits,10881638.78,0.067386849,2168605.762
8183,5/7/2019,credits,11447801.12,0.067986009,1723834.106
8184,5/8/2019,credits,9828033.597,0.059798882,1381687.048
8185,5/9/2019,credits,10032339.73,0.061936972,1516956.755
8186,5/10/2019,credits,10331888.46,0.063634975,1930274.102
8187,5/11/2019,credits,9889016.437,0.061354391,1823813.41
8188,5/12/2019,credits,10352637.08,0.06400626,1977796.895
8189,5/13/2019,credits,11117425.21,0.068564411,2016911.519
8190,5/14/2019,credits,8935963.933,0.055215052,1237748.395
8191,5/15/2019,credits,10087260.11,0.061937005,2617793.025
8192,5/16/2019,credits,10066557.29,0.061857085,2449838.768
8193,5/17/2019,credits,13067138.34,0.080442541,3140810.238
8194,5/18/2019,credits,10019819.62,0.062005285,1544936.801
8195,5/19/2019,credits,9742988.303,0.060016511,1395604.227
8196,5/20/2019,credits,10375604.57,0.063837394,1722317.454
8197,5/21/2019,credits,11368182.69,0.070096657,1993845.042
8198,5/22/2019,credits,9633221.606,0.05915897,2514983.094
8199,5/23/2019,credits,10340111.55,0.063649824,1839454.398
8200,5/24/2019,credits,9641672.298,0.059457164,1197902.266
8201,5/25/2019,credits,10887138.78,0.06717589,1402202.548
8202,5/26/2019,credits,10612442.75,0.065515464,1717807.116
8203,5/27/2019,credits,12066441.64,0.074595698,1841913.855
8204,5/28/2019,credits,13171400.35,0.08109396,1964633.087
8205,5/29/2019,credits,11954687.07,0.073709697,1876142.279
8206,5/30/2019,credits,13003698.42,0.079882899,1980469.322
8207,5/31/2019,credits,11166793.83,0.068799715,2430204.429
8208,6/1/2019,credits,14957798.5,0.091854906,3271574.796
8209,6/2/2019,credits,15010687.49,0.092554191,2741831.493
8210,6/3/2019,credits,11538280.26,0.071134807,2667105.585
8211,6/4/2019,credits,11892199.97,0.073196819,2415301.338
8212,6/5/2019,credits,11473079.62,0.070849725,2151793.329
8213,6/6/2019,credits,12198066.05,0.075179357,3266066.539
8214,6/7/2019,credits,12594950.25,0.076729709,2745937.634
8215,6/8/2019,credits,11966100.7,0.073976391,2336141.159
8216,6/9/2019,credits,11790176.58,0.072726287,2871480.702
8217,6/10/2019,credits,11252346.45,0.070642648,2380828.489
8218,6/11/2019,credits,11773700.06,0.07272085,2094844.339
8219,6/12/2019,credits,11516618.76,0.071021762,2364190.346
8220,6/13/2019,credits,12941773.18,0.080716105,2886022.249
8221,6/14/2019,credits,12583307.22,0.077639737,2966165.316
8222,6/15/2019,credits,13174224.43,0.081861319,2146889.478
8223,6/16/2019,credits,13779326.71,0.084939526,1053430.686
8224,6/17/2019,credits,14540063.85,0.089019024,490182.2091
8225,6/18/2019,credits,13650432.97,0.084189741,1598442.74
8226,6/19/2019,credits,13317893.28,0.082534212,1030553.473
8227,6/20/2019,credits,13749879.28,0.084920716,814049.7745
8228,6/21/2019,credits,13696526.9,0.083632336,1821249.939
8229,6/22/2019,credits,12750737.13,0.078578949,2679185.274
8230,6/23/2019,credits,12623176.78,0.083317599,5960334.401
8231,6/24/2019,credits,12889549.64,0.081068764,3454514.635
8232,6/25/2019,credits,12346432.51,0.076535351,1574984.769
8233,6/26/2019,credits,12937609.44,0.079247735,26693641.93
8234,6/27/2019,credits,11868416.02,0.075128946,17838691.91
8235,6/28/2019,credits,11070227.84,0.066533227,3749832.789
8236,6/29/2019,credits,11023855.25,0.069931714,2198755.539
8237,6/30/2019,credits,11642217.02,0.075297598,2920417.48
8238,7/1/2019,credits,12599889.26,0.077584066,4814488.188
8239,7/2/2019,credits,12621339.36,0.077660766,2253354.836
8240,7/3/2019,credits,12329659.54,0.076034022,2879746.4
8241,7/4/2019,credits,12586806.62,0.077852415,1642312.35
8242,7/5/2019,credits,11577787.57,0.07157721,2244022.045
8243,7/6/2019,credits,11424059.53,0.070450959,3341195.381
8244,7/7/2019,credits,11871816.48,0.070656737,1564009.386
8245,7/8/2019,credits,12053795.56,0.073760069,1011941.148
8246,7/9/2019,credits,12571967.22,0.076041648,1814140.192
8247,7/10/2019,credits,11187527.11,0.06892797,1840470.963
8248,7/11/2019,credits,10176106.13,0.06335616,1565524.542
8249,7/12/2019,credits,9950078.463,0.061277632,2105335.928
8250,7/13/2019,credits,10561406.42,0.063628252,2680039.605
8251,7/14/2019,credits,9891490.078,0.060781085,1325571.138
8252,7/15/2019,credits,8628038.209,0.0536907,1120543.798
8253,7/16/2019,credits,8556981.532,0.052551918,1186934.031
8254,7/17/2019,credits,7942411.599,0.048381921,1221958.592
8255,7/18/2019,credits,8533379.902,0.05255498,1258752.767
8256,7/19/2019,credits,9155815.271,0.05591124,1176197.43
8257,7/20/2019,credits,8773036.148,0.053661859,1089665.615
8258,7/21/2019,credits,8928186.331,0.054527899,864413.0283
8259,7/22/2019,credits,9046770.837,0.055520004,935021.4341
8260,7/23/2019,credits,7980305.641,0.048880917,1156316.273
8261,7/24/2019,credits,8302631.037,0.050894343,1022442.536
8262,7/25/2019,credits,8576410.036,0.053166533,807180.1492
8263,7/26/2019,credits,8770842.043,0.053601225,687440.2688
8264,7/27/2019,credits,8684699.356,0.053009362,790537.568
8265,7/28/2019,credits,8072130.855,0.04939439,621457.5813
8266,7/29/2019,credits,8673389.54,0.053027184,545655.9306
8267,7/30/2019,credits,8338761.015,0.051956603,757613.069
8268,7/31/2019,credits,8226626.717,0.050309667,683323.8369
8269,8/1/2019,credits,8660711.123,0.053734631,830532.4496
8270,8/2/2019,credits,8613091.497,0.052658454,1285454.289
8271,8/3/2019,credits,8807783.266,0.054303268,1120214.034
8272,8/4/2019,credits,8992619.653,0.054735422,965603.3883
8273,8/5/2019,credits,8686452.09,0.052945386,2662953.421
8274,8/6/2019,credits,8622252.501,0.052630482,1788251.41
8275,8/7/2019,credits,8148980.516,0.049328577,2384285.353
8276,8/8/2019,credits,7791155.86,0.047652853,3520648.957
8277,8/9/2019,credits,8243133.517,0.04808517,1667435.37
8278,8/10/2019,credits,8930450.434,0.061154728,1709484.7
8279,8/11/2019,credits,9321248.227,0.056687574,1228999.993
8280,8/12/2019,credits,9102131.899,0.055446857,1485397.416
8281,8/13/2019,credits,9067182.629,0.055054455,1168982.456
8282,8/14/2019,credits,8653298.365,0.052686865,1004228.337
8283,8/15/2019,credits,7886902.135,0.048059986,1160803.749
8284,8/16/2019,credits,8594727.88,0.051691186,1269944.927
8285,8/17/2019,credits,8874635.193,0.047978206,784263.582
8286,8/18/2019,credits,8178009.906,0.049558653,676431.3866
8287,8/19/2019,credits,7880891.961,0.047576848,748844.8415
8288,8/20/2019,credits,8900031.358,0.053934096,1157262.162
8289,8/21/2019,credits,8908271.256,0.054203434,831488.7161
8290,8/22/2019,credits,9118374.497,0.05445228,911487.9009
8291,8/23/2019,credits,10254856.96,0.062010772,1083112.747
8292,8/24/2019,credits,11259994.21,0.068365293,868927.3828
8293,8/25/2019,credits,11161768.14,0.068139629,2443347.685
8294,8/26/2019,credits,11202053.95,0.067674963,457371.3803
8295,8/27/2019,credits,12089222.06,0.074118041,888115.0072
8296,8/28/2019,credits,14098933.48,0.085228976,1069792.769
8297,8/29/2019,credits,14344055.49,0.08571583,1672688.397
8298,8/30/2019,credits,13904591.85,0.08321679,1208090.823
8299,8/31/2019,credits,14382574.49,0.085828713,1146359.455
8300,9/1/2019,credits,14697859.18,0.08782645,1533153.69
8301,9/2/2019,credits,16171601.38,0.096636703,1668043.039
8302,9/3/2019,credits,16295734.72,0.097043043,1576981.077
8303,9/4/2019,credits,16800882.16,0.100402247,1383953.935
8304,9/5/2019,credits,16592050.99,0.099090758,1351416.65
8305,9/6/2019,credits,20444843.53,0.12296985,1752988.704
8306,9/7/2019,credits,19413563.23,0.117184199,2345126.484
8307,9/8/2019,credits,19036878.66,0.113758752,463099.4758
8308,9/9/2019,credits,20441938.56,0.119209621,1828129.946
8309,9/10/2019,credits,19654643.87,0.117450334,2463520.637
8310,9/11/2019,credits,17039867.12,0.101170967,491537.9451
8311,9/12/2019,credits,17589318.97,0.10510792,1549176.178
8312,9/13/2019,credits,18697862.64,0.111732892,1361410.834
8313,9/14/2019,credits,17692281.82,0.105723839,1232822.072
8314,9/15/2019,credits,18212583.91,0.10883301,1423626.28
8315,9/16/2019,credits,17692200.49,0.105723353,1073010.085
8316,9/17/2019,credits,19470855.34,0.116022396,5023713.443
8317,9/18/2019,credits,21881133.21,0.118398631,534830.8224
8318,9/19/2019,credits,21703286.61,0.129233568,2382016.897
8319,9/20/2019,credits,19991090.87,0.119122361,464872.8509
8320,9/21/2019,credits,19849900.47,0.118609975,1693571.352
8321,9/22/2019,credits,19179267.4,0.114270242,833893.212
8322,9/23/2019,credits,19218901.93,0.115809197,1262933.234
8323,9/24/2019,credits,15196961.42,0.09037459,1093755.07
8324,9/25/2019,credits,11051320.27,0.065816533,1270504.919
8325,9/26/2019,credits,13244614.65,0.078650834,1349595.542
8326,9/27/2019,credits,13504898.19,0.080450685,2057362.469
8327,9/28/2019,credits,15486079.52,0.092174846,1453443.787
8328,9/29/2019,credits,15455632.7,0.092046686,1879965.896
8329,9/30/2019,credits,15117612.9,0.09651187,666145.1441
8330,10/1/2019,credits,15248932.06,0.090733916,1097914.146
8331,10/2/2019,credits,15725249.25,0.093753528,1040088.714
8332,10/3/2019,credits,15725249.25,0.093753528,1040088.714
8333,10/4/2019,credits,14499463.69,0.08635218,1446775.804
8334,10/5/2019,credits,14547045.49,0.086550894,1456666.841
8335,10/6/2019,credits,13953714.11,0.083269975,1012013.394
8336,10/7/2019,credits,13488485.87,0.080331258,2755135.206
8337,10/8/2019,credits,13757254.19,0.081897024,5448156.917
8338,10/9/2019,credits,14332060.14,0.085204894,1999610.81
8339,10/10/2019,credits,15188759.51,0.090347096,3045937.689
8340,10/11/2019,credits,13898116.5,0.080808142,2213434.98
8341,10/12/2019,credits,14135991.41,0.084049851,1641736.51
8342,10/13/2019,credits,14391142.59,0.085464876,1515473.859
8343,10/14/2019,credits,14451905.19,0.085928213,1490630.898
8344,10/15/2019,credits,14240813.14,0.084886059,1928003.153
8345,10/16/2019,credits,14359248.6,0.085308515,1839391.938
8346,10/17/2019,credits,13311015.99,0.079054034,1721932.567
8347,10/18/2019,credits,13903901.54,0.084262863,1600525.878
8348,10/19/2019,credits,13808860.59,0.082566216,1266503.485
8349,10/20/2019,credits,13182622.91,0.078381307,956114.5534
8350,10/21/2019,credits,13362949.82,0.079453496,1164692.073
8351,10/22/2019,credits,13542535.04,0.080521275,1243437.006
8352,10/23/2019,credits,14401911.27,0.085782553,1757164.369
8353,10/24/2019,credits,14435662.8,0.085361301,2132213.516
8354,10/25/2019,credits,14259742.53,0.084659808,1613549.151
8355,10/26/2019,credits,14047485.43,0.090737286,3447815.979
8356,10/27/2019,credits,15237933.12,0.090467306,3158812.862
8357,10/28/2019,credits,15126147.66,0.089803638,8789331.604
8358,10/29/2019,credits,16086141.75,0.095503104,833131.4897
8359,10/30/2019,credits,16931216.95,0.100549394,5399951.078
8360,10/31/2019,credits,14877310.76,0.088291762,2862770.893
8361,11/1/2019,credits,14809630.23,0.087924481,2761881.933
8362,11/2/2019,credits,15132575.88,0.087598464,1158700.311
8363,11/3/2019,credits,13724423.78,0.081491444,2799773.637
8364,11/4/2019,credits,13156977.83,0.078112716,2555103.743
8365,11/5/2019,credits,14466899.8,0.085673497,2339184.296
8366,11/6/2019,credits,13740358.73,0.081576237,729237.4097
8367,11/7/2019,credits,14790289.8,0.088947435,5607159.877
8368,11/8/2019,credits,14173374.44,0.084147043,10400081.44
8369,11/9/2019,credits,14283899.08,0.084803225,5676703.285
8370,11/10/2019,credits,14644866.33,0.08696026,2240502.057
8371,11/11/2019,credits,14466216.01,0.085885637,3121111.96
8372,11/12/2019,credits,14222079.59,0.084924521,6930859.858
8373,11/13/2019,credits,14551351.39,0.08589896,8219507.27
8374,11/14/2019,credits,14501668.14,0.0773545,332084.7275
8375,11/15/2019,credits,12748109.08,0.072482925,521020.824
8376,11/16/2019,credits,12525397.9,0.074769601,722286.9515
8377,11/17/2019,credits,13632144.36,0.080698631,3376875.165
8378,11/18/2019,credits,12752538.1,0.075853488,2715202.189
8379,11/19/2019,credits,12154167.2,0.072444425,2156397.324
8380,11/20/2019,credits,11886577.12,0.071837059,3253869.069
8381,11/21/2019,credits,11948861.21,0.072271479,3574731.562
8382,11/22/2019,credits,11241179.09,0.064774469,1885105.453
8383,11/23/2019,credits,10614208.13,0.06315387,2920667.056
8384,11/24/2019,credits,10778974.61,0.063841978,2252899.083
8385,11/25/2019,credits,10481512.89,0.059023888,3092243.436
8386,11/26/2019,credits,10500619.97,0.062980382,4338887.923
8387,11/27/2019,credits,11043935.24,0.065144318,4525039.528
8388,11/28/2019,credits,11220009.79,0.069304242,3637006.329
8389,11/29/2019,credits,11786464.09,0.069551517,1147505.757
8390,11/30/2019,credits,13370623.26,0.079648263,948607.3536
8391,12/1/2019,credits,13097593.73,0.074278331,362892.6491
8392,12/2/2019,credits,12051158.09,0.07360782,451089.9931
8393,12/3/2019,credits,13279216.42,0.078838444,438682.0448
8394,12/4/2019,credits,13161642.9,0.078877463,410869.8866
8395,12/5/2019,credits,13318881.47,0.079551585,400834.7619
8396,12/6/2019,credits,12781616.16,0.075884201,379290.6133
8397,12/7/2019,credits,12284933.75,0.075698964,392324.8276
8398,12/8/2019,credits,12402491.66,0.073601549,355487.3208
8399,12/9/2019,credits,13190394.93,0.077962556,456719.1597
8400,12/10/2019,credits,12560428,0.073890217,421439.0558
8401,12/11/2019,credits,12760298.44,0.076771263,483396.0838
8402,12/12/2019,credits,12624028.51,0.075055356,464119.9275
8403,12/13/2019,credits,11788645.25,0.069988953,363175.2159
8404,12/14/2019,credits,12048225.71,0.071654382,293134.936
8405,12/15/2019,credits,11430626.4,0.069053863,275917.2146
8406,12/16/2019,credits,11692758.04,0.069860415,268111.609
8407,12/17/2019,credits,12684426.95,0.076916472,410658.7777
8408,12/18/2019,credits,11937106.53,0.069489792,1542930.303
8409,12/19/2019,credits,13151891.17,0.077997444,404950.3679
8410,12/20/2019,credits,12798719.61,0.075804752,476346.703
8411,12/21/2019,credits,13125606.16,0.077459329,467663.3467
8412,12/22/2019,credits,12167610.58,0.074797643,430088.1452
8413,12/23/2019,credits,12320299.69,0.072859501,265227.8471
8414,12/24/2019,credits,11292396.53,0.071953378,425809.3825
8415,12/25/2019,credits,12671944.42,0.077631419,496507.5951
8416,12/26/2019,credits,11607956.14,0.071351447,460831.5017
8417,12/27/2019,credits,11601459.11,0.067522124,364372.4813
8418,12/28/2019,credits,11864933.13,0.070468301,431919.3077
8419,12/29/2019,credits,11818779.32,0.069099073,397389.9739
8420,12/30/2019,credits,10717090.68,0.063756934,220064.5872
8421,12/31/2019,credits,10793948.94,0.064470617,186557.4406
8422,1/1/2020,credits,11518257.81,0.06793398,396743.5952
8423,1/2/2020,credits,11428428.49,0.067693754,429244.6469
8424,1/3/2020,credits,11231561.98,0.067601271,466226.9855
8425,1/4/2020,credits,10956238.4,0.064316541,367695.1657
8426,1/5/2020,credits,12039577.35,0.071478732,458705.5613
8427,1/6/2020,credits,11143621.31,0.06591055,406240.8877
8428,1/7/2020,credits,11710610.43,0.069295991,462501.5194
8429,1/8/2020,credits,11181227.93,0.063940263,410952.0748
8430,1/9/2020,credits,10246340.22,0.060219032,360260.6385
8431,1/10/2020,credits,10376076.47,0.061574718,400773.6091
8432,1/11/2020,credits,10392050.73,0.063662924,480794.2327
